"leaid","ave_students_susp_in_sch","ave_students_susp_out_sch_single","ave_students_susp_out_sch_multiple","ave_students_arrested","ave_expulsions_no_ed_serv_white","ave_expulsions_no_ed_serv_black","ave_expulsions_no_ed_serv_hispanic","ave_expulsions_with_ed_serv_white","ave_expulsions_with_ed_serv_black","ave_expulsions_with_ed_serv_hispanic","ave_expulsions_zero_tolerance_white","ave_expulsions_zero_tolerance_black","ave_expulsions_zero_tolerance_hispanic","ave_percentage_students_susp_in_sch_white","ave_percentage_students_susp_in_sch_black","ave_percentage_students_susp_in_sch_hispanic"
100360,11.5777777777778,7.23333333333333,6.35555555555556,0.3,0.3,0.133333333333333,0,1,0.566666666666667,0,0.0666666666666667,0,0,0.00863165284170301,0.022049906762002,0.003857143
100390,6.44139194139194,14.9873873873874,11.3585585585586,0.347985347985348,0,0.6,0,0.00549450549450549,0.642857142857143,0.021978021978022,0,0.2,0.00540540540540541,0.000515666571068276,0.000904611959210137,0.000271390285721069
100420,8.74853801169591,8.25146198830409,1.45029239766082,0.087719298245614,0.508771929824561,0.0175438596491228,0,0.0175438596491228,0,0,0.228070175438596,0,0,0.00377603302330117,0.00430663301754386,0.00245734164413015
100450,13.5555555555556,4.11111111111111,1.91666666666667,0.0555555555555556,0,0,0,0,0,0,0,0,0,0.0200451050840752,0.0709762688207547,0.0246212125
100480,3.71111111111111,13.0888888888889,12.8222222222222,0,0,0,0,0,0.2,0,0,0,0,0.00666666666666667,0.00910533480758807,0.00365821963522013
100510,27.7222222222222,13.0972222222222,6.81944444444444,0,0.208333333333333,1.04166666666667,0,0,0.5,0,0,0,0,0.0174578570794818,0.0358758063637586,0.0027777775
100540,14.6410256410256,7.38974358974359,2.23076923076923,0.102564102564103,0.0307692307692308,0,0,0.8,0.230769230769231,0,0.0615384615384615,0.0307692307692308,0,0.00441256691174258,0.0103918459565162,0.00368281481581596
100600,13.3414634146341,7.21138211382114,5.08130081300813,0.252032520325203,0.121951219512195,0.0487804878048781,0,0,0.0487804878048781,0,0,0,0,0.00870994460108401,0.0155155864657991,0.00118941853658537
100630,10.3222222222222,7.42222222222222,1.9,0.0888888888888889,0.166666666666667,0.133333333333333,0,0.666666666666667,0.0333333333333333,0,0.0666666666666667,0.0666666666666667,0,0.00903151239367521,0.0151738957473684,0.00158730166666667
100660,10.5579710144928,11.3768115942029,6.90579710144928,0.195652173913043,0.0869565217391304,0,0.0652173913043478,0.282608695652174,0.130434782608696,0.0434782608695652,0.0434782608695652,0,0,0.00393578257763218,0.00910733622017309,0.00335285763428881
100690,5.6875,11.8958333333333,11.8541666666667,0,0,0,0,0,0,0,0.125,0.125,0,0.0067280974375,0.01605917725,0
100720,11.1190476190476,5.67857142857143,5.33333333333333,0.19047619047619,0,0.0714285714285714,0,0.0714285714285714,0,0,0,0,0,0.00734999112231606,0.0168018197680251,0.00694444468253968
100750,6.95833333333333,6.375,3.29166666666667,0.0833333333333333,0,0,0,4.1875,2.4375,0,0,0,0,0.00885385709776903,0.0212146543429487,0.00595575674418604
100780,15.7380952380952,5.65476190476191,1.6547619047619,0.0714285714285714,0.178571428571429,0.0714285714285714,0,1.42857142857143,0,0,0,0,0,0.0199046661210372,0.0286834668922306,0.015575273757764
100810,5.9375,10.5208333333333,2.8125,0.270833333333333,0,0,0,0,0,0,0,0,0,0.00902317675775761,0.02771343375,0.003676470625
100840,5.4375,3.78125,1.73958333333333,0.0208333333333333,0.0625,0,0,0.1875,0.0625,0,0.0625,0,0,0.00713371220863971,0.00917471640282534,0.00100806451612903
100870,9.61111111111111,7.29166666666667,4.51388888888889,0,0.166666666666667,0.25,0,0,0.875,0,0,0,0,0.00902790052706553,0.0241473268124351,0
100900,5.51282051282051,9.51282051282051,6.56410256410256,0.102564102564103,0.307692307692308,0.384615384615385,0,0,0,0,0,0,0,0.0150327400769231,0.0222858676923077,0
100930,13.3518518518519,4.44444444444444,0.925925925925926,0,0,0,0,0,0,0,0,0,0,0.0135146684257515,0.025224291147343,0
100960,34.3888888888889,10.8055555555556,10.5277777777778,0,0,0,0,1,1,0,0,0,0,0.0364814451767677,0.0868690508086785,0.0148989871212121
100990,7.35,1.61666666666667,0.85,0.116666666666667,0,0,0,0.25,0,0,0,0,0,0.00814590622905395,0.0211111113333333,0.00419695071111111
101020,1.81761006289308,2.60062893081761,0.336477987421384,0.050314465408805,0.0377358490566038,0,0,0.0377358490566038,0,0,0.0188679245283019,0,0,0.000666852701160259,0.000993048679245283,0.000336818154890661
101050,11.7888888888889,7.58888888888889,2.56666666666667,0.0222222222222222,0,0,0,0.4,0.366666666666667,0,0.0333333333333333,0,0,0.010300260016068,0.0240374800925926,0.00144724533333333
101080,4.83333333333333,12.5833333333333,6.70833333333333,0,0,0,0,0,0,0,0,0,0,0.0101250810555556,0.0330050274113757,0.0075757575
101110,15.9565217391304,10.1449275362319,7.06521739130435,0.0217391304347826,0,0.173913043478261,0,0.217391304347826,1.30434782608696,0,0,0,0,0.00466333123188406,0.018889489192798,0.00362318840579711
101140,14.9251700680272,4.74149659863946,0.251700680272109,0.0136054421768707,0,0,0,0.0408163265306122,0.0408163265306122,0.0612244897959184,0,0,0,0.00669372160553511,0.0161093640896359,0.00555400336533881
101170,44.6036036036036,0.351351351351351,0.0720720720720721,0.189189189189189,0.135135135135135,0.189189189189189,0.189189189189189,0.202702702702703,0.243243243243243,0.162162162162162,0,0,0,0.0105218048370566,0.0302463420204942,0.0127452089836008
101200,27.3958333333333,9.95833333333333,3.75,0.125,0.125,0.5,0,0.1875,1,0,0.125,0.25,0,0.0223834731360497,0.0560681011833658,0.0192902133823529
101230,26.2333333333333,11.2142857142857,7.17619047619048,0.123809523809524,0.0428571428571429,0.0571428571428571,0,0.0571428571428571,0.0714285714285714,0,0,0,0,0.00419708423102205,0.0136142645107713,0.00192911713661972
101260,26.6666666666667,8.75,4.79166666666667,0,0,0,0,0,0,0,0,0,0,0.0968182197619048,0.197590308346273,0.0135416675
101290,15.7868852459016,12.4699453551913,8.11475409836066,0.153005464480874,0.721311475409836,0.295081967213115,0.0327868852459016,2.04918032786885,2.32786885245902,0.0983606557377049,0.0327868852459016,0.0327868852459016,0,0.00332739449778984,0.00857805097216527,0.00138899730397333
101320,9.96581196581197,9.8034188034188,4.39316239316239,0.282051282051282,0.0256410256410256,0.0256410256410256,0,0.512820512820513,0.538461538461538,0,0.0256410256410256,0,0,0.00325264163839195,0.0114040788270655,0.00343988128205128
101350,19.9652777777778,8.72916666666667,6.96527777777778,0.173611111111111,0.0833333333333333,0.229166666666667,0,0.5,0.395833333333333,0,0.0208333333333333,0,0,0.0109985882448581,0.0210374377748089,0.00191326523809524
101380,6.30452674897119,6.81069958847737,1.40329218106996,0.00823045267489712,0,0,0,1.91358024691358,0.160493827160494,0.0493827160493827,0,0,0,0.00234225019763055,0.00357272879315928,0.000799461377885131
101410,57.6458333333333,16.8125,0.9375,0.875,0,0.3125,0,0.125,0.875,0,0,0.125,0,0.0358563873664715,0.0936043773210243,0.00284090909090909
101440,19.9814814814815,19.6296296296296,11.4259259259259,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0.0393205419891937,0
101470,13.7777777777778,6.33333333333333,2.75,0.111111111111111,0.208333333333333,0.0833333333333333,0,0,0,0,0,0,0,0.0169004277321981,0.036289772722137,0.0416666666666667
101530,15.2183908045977,10.448275862069,3.96551724137931,0.0344827586206897,0.0689655172413793,0.206896551724138,0,0,0,0,0.0689655172413793,0.0344827586206897,0,0.00711294616930454,0.0217155356168582,0.00513411492053973
101560,20.8958333333333,7.20833333333333,1.58333333333333,0.3125,0,0,0,0,0,0,0,0,0,0.0233167921115288,0.0600760411931818,0.0189816093663793
101590,7.96078431372549,2.41176470588235,0.833333333333333,0.0392156862745098,0,0,0,0.0588235294117647,0,0,0,0,0,0.00852984954451233,0.0112314156722689,0.00157082847488192
101620,10.625,10.3055555555556,5.89583333333333,0.0833333333333333,0,0.0208333333333333,0,0.166666666666667,0.458333333333333,0,0,0,0,0.00361657305994978,0.0106290118288192,0.00388906247222222
101640,13.5833333333333,4.13888888888889,2.44444444444444,0.222222222222222,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0.0322218248016529,0.0583320151369863,0
101660,13.0740740740741,4.19444444444444,2.34259259259259,0.111111111111111,0.0555555555555556,0,0,0.0833333333333333,0,0.0277777777777778,0.0555555555555556,0,0,0.0149521690099264,0.0272876594392034,0.00614478216124661
101680,3.11111111111111,9.33333333333333,7.57407407407407,0.148148148148148,0,0.222222222222222,0,0,2.33333333333333,0,0,0.277777777777778,0,0,0.00883849511111111,0
101690,10.5625,5.0625,2.8125,0.0416666666666667,3.6875,0.5625,0,0.1875,0.0625,0,0.625,2.125,0,0.0156476541095658,0.0588357355912162,0.007855149375
101710,3.94871794871795,8.51282051282051,7.03846153846154,0.0769230769230769,0,0.0769230769230769,0,0.5,0.269230769230769,0,0.0769230769230769,0,0,0.00472515176923077,0.00548202730769231,0
101720,10.1666666666667,1.63888888888889,0.222222222222222,0.0833333333333333,1.16666666666667,0,0,0.333333333333333,0,0,0,0,0,0.0186938970045045,0.0975063130555555,0.0379659451984127
101730,6.6231884057971,1.82608695652174,0.579710144927536,0.0579710144927536,0,0.0434782608695652,0,0,0,0,0,0,0,0.00647270833808277,0.0240612649802372,0.00715014831661092
101740,29.9393939393939,1.74242424242424,0.257575757575758,0.0454545454545455,0,0,0,3.54545454545455,6.54545454545455,0.181818181818182,0,0,0,0.025376560568461,0.0624162850132026,0.020480395
101760,0,3.73333333333333,1.21666666666667,0,0,0.1,0,0,0,0,0,0,0,0,0,0
101770,43.4166666666667,0.768518518518518,0.12962962962963,0.305555555555556,0.0833333333333333,0,0,0,0.0555555555555556,0,0.0277777777777778,0,0,0.018573057504906,0.0434786021202561,0.00762450094562647
101800,17.4229166666667,8.63541666666667,6.5875,1.15416666666667,0.0875,0.425,0.05625,1.13125,4.2,0.24375,0.25,0.63125,0.025,0.0014135187223518,0.00415418252809322,0.00178511259383084
101830,2.60386473429952,1.83091787439614,0.347826086956522,0.0628019323671498,0.0579710144927536,0,0,0.434782608695652,0,0,0.072463768115942,0,0,0.00175310145731,0.00298945154748839,0.000356557465378422
101860,35.5833333333333,8.75,2.08333333333333,0.0833333333333333,0.25,0,0,0,0,0,0.25,0,0,0.0551820744628099,0.121353058248988,0.046160125
101890,8.47826086956522,2.01449275362319,1.08695652173913,0.260869565217391,0,0,0,0.434782608695652,0.260869565217391,0.0434782608695652,0,0,0,0.00713186175073732,0.0284675344772047,0.00320349347826087
101920,12.3978978978979,15.1141141141141,13.1111111111111,0.276276276276276,0.045045045045045,0.175675675675676,0,1.33333333333333,3.87837837837838,0.189189189189189,0.00900900900900901,0.036036036036036,0,0.000656236714973112,0.00171000049760931,0.000433659497961119
101950,1.39583333333333,8.77083333333333,4.1875,0,0.25,0,0,0.25,0.1875,0,0.0625,0,0,0.0016035839636194,0.00369298496780303,0
101980,19.3333333333333,7.66666666666667,8.91666666666667,0.0277777777777778,0,0.166666666666667,0,0,0.666666666666667,0,0,0,0,0.0623346561111112,0.0826207480409357,0.0218495933333333
102010,14.6212121212121,6.18939393939394,2.45454545454545,0,0.136363636363636,0,0,0.386363636363636,0,0,0,0,0,0.00578522382825885,0.0100257516432003,0.000413223181818182
102040,9.9766081871345,4.99415204678363,0.818713450292398,0.432748538011696,0.0701754385964912,0.0526315789473684,0,1.19298245614035,0.596491228070175,0,0.0701754385964912,0.0526315789473684,0,0.00693225306017882,0.0158680600752606,0.000868411228070175
102070,27.4424242424242,13.4060606060606,7.13939393939394,0.381818181818182,0.109090909090909,0.109090909090909,0,0.381818181818182,0.327272727272727,0,0.0363636363636364,0,0,0.00826316516032809,0.0146172660602547,0.00187190593225405
102100,26.6602564102564,7.11538461538461,2.65384615384615,0.301282051282051,0.0384615384615385,0,0,0.269230769230769,0.0384615384615385,0.0192307692307692,0.0769230769230769,0,0,0.0094687508101113,0.01711055169932,0.00776945205128205
102130,5.30555555555556,3.22222222222222,0.611111111111111,0,0,0,0,0,0,0,0,0,0,0,0.0401861245068027,0
102160,5.48809523809524,8.95238095238095,11.4642857142857,0.0357142857142857,0.107142857142857,0.357142857142857,0,0,0.535714285714286,0,0,0.0714285714285714,0,0,0.0120548748942193,0
102190,1.625,4.55555555555556,5.86111111111111,0.0833333333333333,0,0.166666666666667,0,0,0.625,0,0,0.0833333333333333,0,0,0.00282239345833333,0
102220,20.2314814814815,8.21913580246914,4.4320987654321,0.302469135802469,0.185185185185185,0.101851851851852,0.00925925925925926,0.425925925925926,0.222222222222222,0.0185185185185185,0.0925925925925926,0.0740740740740741,0.00925925925925926,0.00344712469662059,0.00536516157983857,0.00214263261419753
102250,7.31111111111111,0.733333333333333,0.111111111111111,0.0444444444444444,0,0.133333333333333,0,0.133333333333333,0.133333333333333,0,0,0.133333333333333,0,0.0134779482417962,0.0250123618458797,0
102310,1.67407407407407,3.32592592592593,1.2962962962963,0.0814814814814815,0,0,0,0.155555555555556,0.0444444444444444,0,0,0,0,0.00149119682958795,0.00472009372839506,0.000653594666666667
102350,10.8333333333333,15.3611111111111,23.8888888888889,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0.0555555583333333,0.0307245413338789,0
102400,13.5376344086022,5.97849462365591,2.66666666666667,0.0752688172043011,0,0.129032258064516,0,0.0645161290322581,1.45161290322581,0,0.0645161290322581,0.129032258064516,0,0.0076732635963808,0.0175404549360461,0
102430,11.3820754716981,16.7672955974843,17.062893081761,0.300314465408805,0.00943396226415094,0.504716981132076,0.00943396226415094,0.127358490566038,3.23584905660377,0.0566037735849057,0.0283018867924528,0.183962264150943,0.00943396226415094,0.000265106217521481,0.00145691890047637,0.000401305436663221
102480,16.2995169082126,5.14975845410628,1.42512077294686,0.0821256038647343,0.173913043478261,0.0289855072463768,0,0.391304347826087,0.0289855072463768,0.0289855072463768,0.130434782608696,0,0,0.00694769058901083,0.0162853669565217,0.00517529290935888
102490,0.319444444444444,1.04166666666667,0.0694444444444444,0,0,0,0,0.0416666666666667,0,0,0,0,0,0.000194152721173631,0.0388888888888889,0
102520,8.42666666666667,1.82666666666667,0.506666666666667,0.08,0,0,0,0.08,0.16,0,0,0,0,0.00769457778042885,0.0243376150553586,0.00198067631111111
102550,17.9090909090909,3.39393939393939,1.15151515151515,0.181818181818182,1,0,0,0,0,0,0.454545454545455,0,0,0.0366359322521511,0.145193719090909,0.0289933465364238
102580,26.8484848484848,9.50505050505051,7.21212121212121,0,0,0,0,0,0,0,0,0,0,0.010016026080437,0.0284383721667244,0.00980268039686017
102635,19.625,10.3472222222222,3.47222222222222,0.180555555555556,0,0,0,0.291666666666667,0.416666666666667,0,0,0,0,0.0124103560422915,0.0270634853650443,0.00978815556989247
102640,15.3508771929825,14.5087719298246,8.10526315789474,0.0701754385964912,0,0.210526315789474,0,0.473684210526316,1.94736842105263,0,0,0,0,0.0150930761133603,0.0339384294786495,0.0188929221052632
102650,23.5,9.27450980392157,4.08823529411765,0.127450980392157,0.558823529411765,0.0588235294117647,0,1.29411764705882,0.294117647058824,0,0.235294117647059,0,0,0.0174203216004762,0.03406996022697,0.00895730394957983
102670,27.2222222222222,34.0833333333333,13.7222222222222,0.0277777777777778,0,0.166666666666667,0,0,0.333333333333333,0,0,0,0,0,0.0594374233431028,0
102700,36.2380952380952,14.6428571428571,7.59523809523809,0.246031746031746,0.0714285714285714,0.857142857142857,0.0476190476190476,0,0.0476190476190476,0,0.0476190476190476,0.19047619047619,0,0.00811422607565406,0.0233921480375599,0.00906394529469901
102730,9.47619047619048,3.80952380952381,2.89285714285714,0.0238095238095238,0,0,0,0,0.214285714285714,0,0,0,0,0.00769746976503759,0.0146071985291783,0.00119047607142857
102760,14.8055555555556,4.91666666666667,0.916666666666667,0,0,0,0,0,0,0,0,0,0,0.0372934552544248,0.0823323645238095,0.0405092592592593
102790,0,12.6507936507937,11.1111111111111,0.0158730158730159,0,0,0,1.80952380952381,5.52380952380952,0,0,0,0,0,0,0
102820,10.9733333333333,2.14666666666667,0.933333333333333,0,0.04,0,0,0.16,0,0,0,0,0,0.0145726864578434,0.0294965721404082,0.00530592883636364
102850,27.3611111111111,4.86111111111111,1.83333333333333,0,0.166666666666667,0,0,0.5,0,0,0.5,0,0,0.0408245583333333,0.0875033250757576,0.0340909090151515
102880,18.5641025641026,15.3589743589744,12.3205128205128,0.602564102564103,0.230769230769231,0.153846153846154,0,0,0.0769230769230769,0,0.153846153846154,0,0,0.0155914623080955,0.0237125291152518,0.00720043844693282
102910,14.75,1.6875,0.5,0.25,0,0,0,0,0,0,0,0,0,0.0178596601900888,0.0514977621623563,0.0170408724166667
102940,6.95833333333333,3.91666666666667,0.805555555555556,0.0277777777777778,0,0,0,0.0833333333333333,0,0,0,0,0,0.00834574578138055,0.0220538024593882,0.0070253170248538
102970,14.062015503876,8.07751937984496,5.50387596899225,0,0,0.465116279069767,0,0,0.511627906976744,0,0,0.13953488372093,0,0.00084359332877337,0.0128043313834625,0
103000,9.77083333333333,4.39583333333333,1.45833333333333,0.125,0.25,0.125,0,0.5,0.3125,0,0.375,0,0,0.0214871471666667,0.0470369202791262,0.0161258008653846
103030,25.6335877862595,8.04580152671756,3.79389312977099,0.346055979643766,0.0610687022900763,0.0458015267175573,0.0305343511450382,0.0916030534351145,0.0687022900763359,0,0.0152671755725191,0,0,0.00302082895573846,0.00659768956619438,0.00246365466694132
103062,7.15686274509804,5.24509803921569,1.25490196078431,0.147058823529412,0.117647058823529,0,0,0.117647058823529,0,0,0.0294117647058824,0,0,0.00242844896374782,0.00542943285870134,0.00154372726146789
103090,5.68115942028986,11.2608695652174,4.63768115942029,0.0289855072463768,0,0.0869565217391304,0,0,0.173913043478261,0,0,0.0869565217391304,0,0,0.010719642173913,0
103120,36.7916666666667,7.47916666666667,2.375,0,0.0625,0.0625,0,0.125,0.375,0,0,0.125,0,0.0332912515451141,0.0842198423469388,0.0268399366071429
103150,21.24,12.1733333333333,8.25333333333333,0.0666666666666667,0.08,0.32,0,0.04,0.44,0,0,0.2,0.08,0.0176987309463659,0.0418074813834056,0.0146832539157895
103180,27.169014084507,12.9953051643192,6.75117370892019,0.122065727699531,0,0.112676056338028,0,0.788732394366197,0.633802816901408,0,0,0,0,0.0086826065434643,0.0176549049313668,0.00440953081284316
103210,44.4666666666667,8.35,2.96666666666667,0.883333333333333,0.15,0.25,0,0.7,0.65,0,0,0.05,0,0.0411688796528139,0.0771774032727273,0.0090130682037037
103240,27.3888888888889,6.61111111111111,2.41666666666667,0.416666666666667,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0.0302934691383953,0.0962947307730923,0.0254273513888889
103270,14.5897435897436,9.38461538461539,7.82051282051282,1.17948717948718,0,0.615384615384615,0,0,0.230769230769231,0,0,0.307692307692308,0,0.0277292085618729,0.0545207615499372,0.00447173623076923
103300,24.3333333333333,2.33333333333333,1.72222222222222,0.0555555555555556,0.166666666666667,0,0,0,0.583333333333333,0,0.333333333333333,0.166666666666667,0,0.0438334447940685,0.0818266178173886,0
103330,31.3333333333333,6.69444444444444,1.91666666666667,0.0555555555555556,0.333333333333333,0.166666666666667,0,1.08333333333333,6.33333333333333,0,0.5,0,0,0.0239713284658837,0.0708684530339806,0.00416666666666667
103360,16.2673992673993,11.4212454212454,8.14652014652015,0.523809523809524,0.010989010989011,0.417582417582418,0,0.010989010989011,0.142857142857143,0,0,0,0,0.00178961334177421,0.00679298943330861,0.00244879446661742
103390,16.2246913580247,13.9283950617284,9.43456790123457,0.153086419753086,0.311111111111111,0.348148148148148,0,0.503703703703704,0.637037037037037,0,0.0962962962962963,0.0296296296296296,0,0.00220026221952948,0.00511105831939982,0.00102514936889436
103420,9.6875,6.1875,1.8125,0,0,0.125,0,0,0,0,0,0.125,0,0.0157964368255445,0.0344727482039474,0.0208333333333333
103430,4.84375,1.89583333333333,0.270833333333333,0,0,0,0,0.0625,0.125,0,0,0,0,0.00187227988968958,0.00977230393351064,0.00238433452922078
103450,4.11282051282051,2.10769230769231,0.646153846153846,0.123076923076923,0.492307692307692,0.0307692307692308,0,2.15384615384615,0.215384615384615,0,0.0615384615384615,0.0307692307692308,0,0.00168680937067924,0.0036714147522763,0.000556070461538462
103480,2.5,5.73809523809524,2.22619047619048,0.202380952380952,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0.214285714285714,0,0.00166264711359636,0.00621992703454058,0
103510,0.623188405797101,2.17391304347826,3.07246376811594,0,0,0,0,0,0,0,0,0,0,0,0.00118554886956522,0
103540,0.777777777777778,1.36111111111111,0.0555555555555556,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0,0,0,0.00214141723004695,0.00198412666666667,0
103580,1.00900900900901,0.873873873873874,0.558558558558559,0.027027027027027,0,0,0,0.405405405405405,0,0,0,0,0,0.00125785260008084,0.027027027027027,0.00245700245700246
200001,0.073394495412844,0.068452380952381,0.0327380952380952,0,0,0,0,0,0,0,0,0,0,0.00152251752999294,0.00203252032520326,0.000655307981651376
200003,0,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
200004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
200005,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
200006,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
200010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
200020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
200030,0.4,0.433333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0.0261904755238095,0,0.25
200050,0.15625,0.135416666666667,0.09375,0.0208333333333333,0,0,0,0,0,0,0,0,0,0.003850228125,0,NA
200060,0.939393939393939,0.515151515151515,0.424242424242424,0.0606060606060606,0,0,0,0,0,0,0,0,0,0.01409274915311,0,0.0343434333333333
200070,0.698412698412698,0.619047619047619,0.19047619047619,0,0,0,0,0,0,0,0,0,0,0.0103830496433785,0,0.0625
200090,2.16666666666667,0.62962962962963,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0.0169929262851501,0,0.00925925925925928
200100,0.492753623188406,1.1304347826087,1.14492753623188,0,0,0,0,0,0,0,0,0,0,0.0018458844905733,0.0108695652173913,0.00621117826086957
200120,0.166666666666667,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0.00892857142857142,0,0
200130,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200150,1.33333333333333,1.1965811965812,0.461538461538462,0.018018018018018,0,0,0,0,0,0,0,0,0,0.00343260000573301,0.013663662972973,0.00395850406224406
200180,5.11053089643168,3.47975882859604,1.61412575366064,0,0,0,0,0.0913838120104439,0.0496083550913838,0.0783289817232376,0.0310077519379845,0.0180878552971576,0.0155038759689922,0.000431353452785885,0.00140959793786127,0.00076139208014942
200210,0.993939393939394,1.51724137931034,0.413793103448276,0.0363636363636364,0,0,0,0,0,0,0,0,0,0.00108007772272032,0.00188237060606061,0.00189316998127544
200240,0.611111111111111,0.819444444444444,0.0972222222222222,0,0,0,0,0,0,0,0,0,0,0.00249010603490991,0.0208333333333333,0.00498035933641975
200270,0.619047619047619,0.547619047619048,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0.00858788214917826,NA,0.0357142857142857
200300,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0
200330,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
200360,0.666666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,Inf,NA,0
200390,2.1547619047619,1.94346978557505,1.39571150097466,0,0,0,0,0.0119047619047619,0,0,0,0,0,0.00100086708130402,0.0020292208994709,0.0012728666498358
200450,1.91666666666667,0.5,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.3978174575,NA,0.0208333333333333
200480,0.936781609195402,0.431034482758621,0.109195402298851,0,0,0,0,0,0,0,0,0,0,0.0022517664137931,0.00287356310344828,0.00456228275862069
200485,0.0314465408805031,0.0188679245283019,0.0251572327044025,0,0,0,0,0,0,0,0,0,0,0.00262054528301887,0,NA
200510,2.756052141527,3.11904761904762,1.76190476190476,0,0,0,0.010989010989011,0.0335195530726257,0,0,0,0,0,0.000573204009888268,0.00180690162569832,0.00156589998324022
200525,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
200540,0,0.166666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
200570,0.37037037037037,0.140350877192982,0.0701754385964912,0.037037037037037,0,0,0,0,0,0,0,0,0,0.0127936694444444,0.0307692307692308,0
200600,7.86231884057971,2.90070921985816,1.33806146572104,0,0.446808510638298,0.156028368794326,0.0851063829787234,0.210144927536232,0.123188405797101,0.0144927536231884,0,0,0,0.00226771311231884,0.00426950250724638,0.00283819798115942
200610,0.0454545454545455,0.151515151515152,0.0984848484848485,0,0,0,0,0,0,0,0,0,0,0.00168350181818182,0,0.00606060606060606
200625,0.0261437908496732,0.0915032679738562,0.0130718954248366,0,0,0,0,0,0,0,0,0,0,0.00126502196078431,0,0
200630,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.0625,NA,NA
200660,0.416666666666667,0.194444444444444,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0.00199778816666667,0.0444444416666667,0.015151515
200670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
200680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
200690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
200700,0.0990990990990991,0.117117117117117,0.036036036036036,0,0,0,0,0,0,0,0,0,0,0.0026581527027027,0,0
200710,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
200715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
200720,0.25,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.00872093,0,0
200730,0.0392156862745098,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0.00158982529411765,0,0
200760,0,0.00925925925925926,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,NA
200770,0.291666666666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0.001477151625,0,0
200775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
200780,2.04761904761905,0.976190476190476,0.452380952380952,0,0,0,0,0.142857142857143,0,0,0,0,0,0.0151726477142857,0.0909090909090909,0.00340136071428571
200800,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200810,0.571428571428571,0.261904761904762,0.261904761904762,0,0,0,0,0,0,0,0,0,0,0.0149104034285714,0,0
200840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
200862,0.018018018018018,0.027027027027027,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,7.3243972972973e-05,0,0
400001,1.70238095238095,6.15476190476191,0.857142857142857,0.321428571428571,0.214285714285714,0,0.0714285714285714,0,0,0,0,0,0,0.000991907832142857,0.00425824178571429,0.00117866975
400003,20.3921568627451,5.64705882352941,1.72549019607843,0.235294117647059,0,0,0,0,0,0,0,0,0,0.0314413995882353,0.05525847,0.0261221238235294
400004,8.33333333333333,4.91666666666667,2.83333333333333,0,0,0,0,0,0,0,0,0,0,0.04212514,0,0.0477282325
400005,0,0.416666666666667,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
400016,0.533333333333333,0.266666666666667,0,0.0333333333333333,0,0,0,0,0,0,0,0,0.1,0.0042253525,0.005172414,0.001147541
400018,0.833333333333333,1,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0.0114813605,0,0
